Symbol,ShortName,EndDate,st_flag
300719,安达维尔,2019-12-31,0
300719,安达维尔,2020-12-31,0
300719,安达维尔,2021-12-31,0
300719,安达维尔,2022-12-31,0
300719,安达维尔,2023-12-31,0
300719,安达维尔,2024-12-31,0
300720,海川智能,2017-12-31,0
300720,海川智能,2018-12-31,0
300720,海川智能,2019-12-31,0
300720,海川智能,2020-12-31,0
300720,海川智能,2021-12-31,0
300720,海川智能,2022-12-31,0
300720,海川智能,2023-12-31,0
300720,海川智能,2024-12-31,0
300721,怡达股份,2017-12-31,0
300721,怡达股份,2018-12-31,0
300721,怡达股份,2019-12-31,0
300721,怡达股份,2020-12-31,0
300721,怡达股份,2021-12-31,0
300721,怡达股份,2022-12-31,0
300721,怡达股份,2023-12-31,0
300721,怡达股份,2024-12-31,0
300722,新余国科,2017-12-31,0
300722,新余国科,2018-12-31,0
300722,新余国科,2019-12-31,0
300722,新余国科,2020-12-31,0
300722,新余国科,2021-12-31,0
300722,新余国科,2022-12-31,0
300722,新余国科,2023-12-31,0
300722,新余国科,2024-12-31,0
300722,新余国科,2025-12-31,0
300723,一品红,2017-12-31,0
300723,一品红,2018-12-31,0
300723,一品红,2019-12-31,0
300723,一品红,2020-12-31,0
300723,一品红,2021-12-31,0
300723,一品红,2022-12-31,0
300723,一品红,2023-12-31,0
300723,一品红,2024-12-31,0
300724,捷佳伟创,2018-12-31,0
300724,捷佳伟创,2019-12-31,0
300724,捷佳伟创,2020-12-31,0
300724,捷佳伟创,2021-12-31,0
300724,捷佳伟创,2022-12-31,0
300724,捷佳伟创,2023-12-31,0
300724,捷佳伟创,2024-12-31,0
300725,药石科技,2017-12-31,0
300725,药石科技,2018-12-31,0
300725,药石科技,2019-12-31,0
300725,药石科技,2020-12-31,0
300725,药石科技,2021-12-31,0
300725,药石科技,2022-12-31,0
300725,药石科技,2023-12-31,0
300725,药石科技,2024-12-31,0
300726,宏达电子,2017-12-31,0
300726,宏达电子,2018-12-31,0
300726,宏达电子,2019-12-31,0
300726,宏达电子,2020-12-31,0
300726,宏达电子,2021-12-31,0
300726,宏达电子,2022-12-31,0
300726,宏达电子,2023-12-31,0
300726,宏达电子,2024-12-31,0
300727,润禾材料,2017-12-31,0
300727,润禾材料,2018-12-31,0
300727,润禾材料,2019-12-31,0
300727,润禾材料,2020-12-31,0
300727,润禾材料,2021-12-31,0
300727,润禾材料,2022-12-31,0
300727,润禾材料,2023-12-31,0
300727,润禾材料,2024-12-31,0
300729,乐歌股份,2017-12-31,0
300729,乐歌股份,2018-12-31,0
300729,乐歌股份,2019-12-31,0
300729,乐歌股份,2020-12-31,0
300729,乐歌股份,2021-12-31,0
300729,乐歌股份,2022-12-31,0
300729,乐歌股份,2023-12-31,0
300729,乐歌股份,2024-12-31,0
300730,科创信息,2017-12-31,0
300730,科创信息,2018-12-31,0
300730,科创信息,2019-12-31,0
300730,科创信息,2020-12-31,0
300730,科创信息,2021-12-31,0
300730,科创信息,2022-12-31,0
300730,科创信息,2023-12-31,0
300730,科创信息,2024-12-31,0
300731,科创新源,2017-12-31,0
300731,科创新源,2018-12-31,0
300731,科创新源,2019-12-31,0
300731,科创新源,2020-12-31,0
300731,科创新源,2021-12-31,0
300731,科创新源,2022-12-31,0
300731,科创新源,2023-12-31,0
300731,科创新源,2024-12-31,0
300732,设研院,2017-12-31,0
300732,设研院,2018-12-31,0
300732,设研院,2019-12-31,0
300732,设研院,2020-12-31,0
300732,设研院,2021-12-31,0
300732,设研院,2022-12-31,0
300732,设研院,2023-12-31,0
300732,设研院,2024-12-31,0
300733,西菱动力,2017-12-31,0
300733,西菱动力,2018-12-31,0
300733,西菱动力,2019-12-31,0
300733,西菱动力,2020-12-31,0
300733,西菱动力,2021-12-31,0
300733,西菱动力,2022-12-31,0
300733,西菱动力,2023-12-31,0
300733,西菱动力,2024-12-31,0
300735,光弘科技,2017-12-31,0
300735,光弘科技,2018-12-31,0
300735,光弘科技,2019-12-31,0
300735,光弘科技,2020-12-31,0
300735,光弘科技,2021-12-31,0
300735,光弘科技,2022-12-31,0
300735,光弘科技,2023-12-31,0
300735,光弘科技,2024-12-31,0
300736,百华悦邦,2017-12-31,0
300736,百邦科技,2018-12-31,0
300736,百邦科技,2019-12-31,0
300736,百邦科技,2020-12-31,0
300736,百邦科技,2021-12-31,0
300736,百邦科技,2022-12-31,0
300736,百邦科技,2023-12-31,0
300736,百邦科技,2024-12-31,0
300737,科顺股份,2017-12-31,0
300737,科顺股份,2018-12-31,0
300737,科顺股份,2019-12-31,0
300737,科顺股份,2020-12-31,0
300737,科顺股份,2021-12-31,0
300737,科顺股份,2022-12-31,0
300737,科顺股份,2023-12-31,0
300737,科顺股份,2024-12-31,0
300738,奥飞数据,2017-12-31,0
300738,奥飞数据,2018-12-31,0
300738,奥飞数据,2019-12-31,0
300738,奥飞数据,2020-12-31,0
300738,奥飞数据,2021-12-31,0
300738,奥飞数据,2022-12-31,0
300738,奥飞数据,2023-12-31,0
300738,奥飞数据,2024-12-31,0
300739,明阳电路,2017-12-31,0
300739,明阳电路,2018-12-31,0
300739,明阳电路,2019-12-31,0
300739,明阳电路,2020-12-31,0
300739,明阳电路,2021-12-31,0
300739,明阳电路,2022-12-31,0
300739,明阳电路,2023-12-31,0
300739,明阳电路,2024-12-31,0
300740,御家汇,2018-12-31,0
300740,御家汇,2019-12-31,0
300740,御家汇,2020-12-31,0
300740,水羊股份,2021-12-31,0
300740,水羊股份,2022-12-31,0
300740,水羊股份,2023-12-31,0
300740,水羊股份,2024-12-31,0
300741,华宝股份,2018-12-31,0
300741,华宝股份,2019-12-31,0
300741,华宝股份,2020-12-31,0
300741,华宝股份,2021-12-31,0
300741,华宝股份,2022-12-31,0
300741,华宝股份,2023-12-31,0
300741,华宝股份,2024-12-31,0
300741,华宝股份,2025-12-31,0
300742,越博动力,2018-12-31,0
300742,越博动力,2019-12-31,0
300742,越博动力,2020-12-31,0
300742,越博动力,2021-12-31,0
300742,越博动力,2022-12-31,0
300743,天地数码,2018-12-31,0
300743,天地数码,2019-12-31,0
300743,天地数码,2020-12-31,0
300743,天地数码,2021-12-31,0
300743,天地数码,2022-12-31,0
300743,天地数码,2023-12-31,0
300743,天地数码,2024-12-31,0
300745,欣锐科技,2018-12-31,0
300745,欣锐科技,2019-12-31,0
300745,欣锐科技,2020-12-31,0
300745,欣锐科技,2021-12-31,0
300745,欣锐科技,2022-12-31,0
300745,欣锐科技,2023-12-31,0
300745,欣锐科技,2024-12-31,0
300746,汉嘉设计,2018-12-31,0
300746,汉嘉设计,2019-12-31,0
300746,汉嘉设计,2020-12-31,0
300746,汉嘉设计,2021-12-31,0
300746,汉嘉设计,2022-12-31,0
300746,汉嘉设计,2023-12-31,0
300746,汉嘉设计,2024-12-31,0
300747,锐科激光,2018-12-31,0
300747,锐科激光,2019-12-31,0
300747,锐科激光,2020-12-31,0
300747,锐科激光,2021-12-31,0
300747,锐科激光,2022-12-31,0
300747,锐科激光,2023-12-31,0
300747,锐科激光,2024-12-31,0
300748,金力永磁,2018-12-31,0
300748,金力永磁,2019-12-31,0
300748,金力永磁,2020-12-31,0
300748,金力永磁,2021-12-31,0
300748,金力永磁,2022-12-31,0
300748,金力永磁,2023-12-31,0
300748,金力永磁,2024-12-31,0
300748,金力永磁,2025-12-31,0
300749,顶固集创,2018-12-31,0
300749,顶固集创,2019-12-31,0
300749,顶固集创,2020-12-31,0
300749,顶固集创,2021-12-31,0
300749,顶固集创,2022-12-31,0
300749,顶固集创,2023-12-31,0
300749,顶固集创,2024-12-31,0
300750,宁德时代,2018-12-31,0
300750,宁德时代,2019-12-31,0
300750,宁德时代,2020-12-31,0
300750,宁德时代,2021-12-31,0
300750,宁德时代,2022-12-31,0
300750,宁德时代,2023-12-31,0
300750,宁德时代,2024-12-31,0
300750,宁德时代,2025-12-31,0
300751,迈为股份,2018-12-31,0
300751,迈为股份,2019-12-31,0
300751,迈为股份,2020-12-31,0
300751,迈为股份,2021-12-31,0
300751,迈为股份,2022-12-31,0
300751,迈为股份,2023-12-31,0
300751,迈为股份,2024-12-31,0
300752,隆利科技,2018-12-31,0
300752,隆利科技,2019-12-31,0
300752,隆利科技,2020-12-31,0
300752,隆利科技,2021-12-31,0
300752,隆利科技,2022-12-31,0
300752,隆利科技,2023-12-31,0
300752,隆利科技,2024-12-31,0
300753,爱朋医疗,2018-12-31,0
300753,爱朋医疗,2019-12-31,0
300753,爱朋医疗,2020-12-31,0
300753,爱朋医疗,2021-12-31,0
300753,爱朋医疗,2022-12-31,0
300753,爱朋医疗,2023-12-31,0
300753,爱朋医疗,2024-12-31,0
300755,华致酒行,2018-12-31,0
300755,华致酒行,2019-12-31,0
300755,华致酒行,2020-12-31,0
300755,华致酒行,2021-12-31,0
300755,华致酒行,2022-12-31,0
300755,华致酒行,2023-12-31,0
300755,华致酒行,2024-12-31,0
300756,中山金马,2018-12-31,0
300756,中山金马,2019-12-31,0
300756,中山金马,2020-12-31,0
300756,金马游乐,2021-12-31,0
300756,金马游乐,2022-12-31,0
300756,金马游乐,2023-12-31,0
300756,金马游乐,2024-12-31,0
300757,罗博特科,2018-12-31,0
300757,罗博特科,2019-12-31,0
300757,罗博特科,2020-12-31,0
300757,罗博特科,2021-12-31,0
300757,罗博特科,2022-12-31,0
300757,罗博特科,2023-12-31,0
300757,罗博特科,2024-12-31,0
300757,罗博特科,2025-12-31,0
300758,七彩化学,2018-12-31,0
300758,七彩化学,2019-12-31,0
300758,七彩化学,2020-12-31,0
300758,七彩化学,2021-12-31,0
300758,七彩化学,2022-12-31,0
300758,七彩化学,2023-12-31,0
300758,七彩化学,2024-12-31,0
300759,康龙化成,2018-12-31,0
300759,康龙化成,2019-12-31,0
300759,康龙化成,2020-12-31,0
300759,康龙化成,2021-12-31,0
300759,康龙化成,2022-12-31,0
300759,康龙化成,2023-12-31,0
300759,康龙化成,2024-12-31,0
300759,康龙化成,2025-12-31,0
300760,迈瑞医疗,2018-12-31,0
300760,迈瑞医疗,2019-12-31,0
300760,迈瑞医疗,2020-12-31,0
300760,迈瑞医疗,2021-12-31,0
300760,迈瑞医疗,2022-12-31,0
300760,迈瑞医疗,2023-12-31,0
300760,迈瑞医疗,2024-12-31,0
300760,迈瑞医疗,2025-12-31,0
300761,立华股份,2018-12-31,0
300761,立华股份,2019-12-31,0
300761,立华股份,2020-12-31,0
300761,立华股份,2021-12-31,0
300761,立华股份,2022-12-31,0
300761,立华股份,2023-12-31,0
300761,立华股份,2024-12-31,0
300762,上海瀚讯,2019-12-31,0
300762,上海瀚讯,2020-12-31,0
300762,上海瀚讯,2021-12-31,0
300762,上海瀚讯,2022-12-31,0
300762,上海瀚讯,2023-12-31,0
300762,上海瀚讯,2024-12-31,0
300763,锦浪科技,2019-12-31,0
300763,锦浪科技,2020-12-31,0
300763,锦浪科技,2021-12-31,0
300763,锦浪科技,2022-12-31,0
300763,锦浪科技,2023-12-31,0
300763,锦浪科技,2024-12-31,0
300765,新诺威,2019-12-31,0
300765,新诺威,2020-12-31,0
300765,新诺威,2021-12-31,0
300765,新诺威,2022-12-31,0
300765,新诺威,2023-12-31,0
300765,新诺威,2024-12-31,0
300765,新诺威,2025-12-31,0
300766,每日互动,2019-12-31,0
300766,每日互动,2020-12-31,0
300766,每日互动,2021-12-31,0
300766,每日互动,2022-12-31,0
300766,每日互动,2023-12-31,0
300766,每日互动,2024-12-31,0
300767,震安科技,2019-12-31,0
300767,震安科技,2020-12-31,0
300767,震安科技,2021-12-31,0
300767,震安科技,2022-12-31,0
300767,震安科技,2023-12-31,0
300767,震安科技,2024-12-31,0
300767,震安科技,2025-12-31,0
300768,迪普科技,2019-12-31,0
300768,迪普科技,2020-12-31,0
300768,迪普科技,2021-12-31,0
300768,迪普科技,2022-12-31,0
300768,迪普科技,2023-12-31,0
300768,迪普科技,2024-12-31,0
300768,迪普科技,2025-12-31,0
300769,德方纳米,2019-12-31,0
300769,德方纳米,2020-12-31,0
300769,德方纳米,2021-12-31,0
300769,德方纳米,2022-12-31,0
300769,德方纳米,2023-12-31,0
300769,德方纳米,2024-12-31,0
300770,新媒股份,2019-12-31,0
300770,新媒股份,2020-12-31,0
300770,新媒股份,2021-12-31,0
300770,新媒股份,2022-12-31,0
300770,新媒股份,2023-12-31,0
300770,新媒股份,2024-12-31,0
300770,新媒股份,2025-12-31,0
300771,智莱科技,2019-12-31,0
300771,智莱科技,2020-12-31,0
300771,智莱科技,2021-12-31,0
300771,智莱科技,2022-12-31,0
300771,智莱科技,2023-12-31,0
300771,智莱科技,2024-12-31,0
300771,智莱科技,2025-12-31,0
300772,运达股份,2019-12-31,0
300772,运达股份,2020-12-31,0
300772,运达股份,2021-12-31,0
300772,运达股份,2022-12-31,0
300772,运达股份,2023-12-31,0
300772,运达股份,2024-12-31,0
300772,运达股份,2025-12-31,0
300773,拉卡拉,2019-12-31,0
300773,拉卡拉,2020-12-31,0
300773,拉卡拉,2021-12-31,0
300773,拉卡拉,2022-12-31,0
300773,拉卡拉,2023-12-31,0
300773,拉卡拉,2024-12-31,0
300774,倍杰特,2021-12-31,0
300774,倍杰特,2022-12-31,0
300774,倍杰特,2023-12-31,0
300774,倍杰特,2024-12-31,0
300774,倍杰特,2025-12-31,0
300775,三角防务,2019-12-31,0
300775,三角防务,2020-12-31,0
300775,三角防务,2021-12-31,0
300775,三角防务,2022-12-31,0
300775,三角防务,2023-12-31,0
300775,三角防务,2024-12-31,0
300776,帝尔激光,2019-12-31,0
300776,帝尔激光,2020-12-31,0
300776,帝尔激光,2021-12-31,0
300776,帝尔激光,2022-12-31,0
300776,帝尔激光,2023-12-31,0
300776,帝尔激光,2024-12-31,0
300776,帝尔激光,2025-12-31,0
300777,中简科技,2019-12-31,0
300777,中简科技,2020-12-31,0
300777,中简科技,2021-12-31,0
300777,中简科技,2022-12-31,0
300777,中简科技,2023-12-31,0
300777,中简科技,2024-12-31,0
300777,中简科技,2025-12-31,0
300778,新城市,2019-12-31,0
300778,新城市,2020-12-31,0
300778,新城市,2021-12-31,0
300778,新城市,2022-12-31,0
300778,新城市,2023-12-31,0
300778,新城市,2024-12-31,0
300779,惠城环保,2019-12-31,0
300779,惠城环保,2020-12-31,0
300779,惠城环保,2021-12-31,0
300779,惠城环保,2022-12-31,0
300779,惠城环保,2023-12-31,0
300779,惠城环保,2024-12-31,0
300780,德恩精工,2019-12-31,0
300780,德恩精工,2020-12-31,0
300780,德恩精工,2021-12-31,0
300780,德恩精工,2022-12-31,0
300780,德恩精工,2023-12-31,0
300780,德恩精工,2024-12-31,0
300781,因赛集团,2019-12-31,0
300781,因赛集团,2020-12-31,0
300781,因赛集团,2021-12-31,0
300781,因赛集团,2022-12-31,0
300781,因赛集团,2023-12-31,0
300781,因赛集团,2024-12-31,0
300782,卓胜微,2019-12-31,0
300782,卓胜微,2020-12-31,0
300782,卓胜微,2021-12-31,0
300782,卓胜微,2022-12-31,0
300782,卓胜微,2023-12-31,0
300782,卓胜微,2024-12-31,0
300783,三只松鼠,2019-12-31,0
300783,三只松鼠,2020-12-31,0
300783,三只松鼠,2021-12-31,0
300783,三只松鼠,2022-12-31,0
300783,三只松鼠,2023-12-31,0
300783,三只松鼠,2024-12-31,0
300784,利安科技,2024-12-31,0
300785,值得买,2019-12-31,0
300785,值得买,2020-12-31,0
300785,值得买,2021-12-31,0
300785,值得买,2022-12-31,0
300785,值得买,2023-12-31,0
300785,值得买,2024-12-31,0
300786,国林科技,2019-12-31,0
300786,国林科技,2020-12-31,0
300786,国林科技,2021-12-31,0
300786,国林科技,2022-12-31,0
300786,国林科技,2023-12-31,0
300786,国林科技,2024-12-31,0
300787,海能实业,2019-12-31,0
300787,海能实业,2020-12-31,0
300787,海能实业,2021-12-31,0
300787,海能实业,2022-12-31,0
300787,海能实业,2023-12-31,0
300787,海能实业,2024-12-31,0
300788,中信出版,2019-12-31,0
300788,中信出版,2020-12-31,0
300788,中信出版,2021-12-31,0
300788,中信出版,2022-12-31,0
300788,中信出版,2023-12-31,0
300788,中信出版,2024-12-31,0
300788,中信出版,2025-12-31,0
300789,唐源电气,2019-12-31,0
300789,唐源电气,2020-12-31,0
300789,唐源电气,2021-12-31,0
300789,唐源电气,2022-12-31,0
300789,唐源电气,2023-12-31,0
300789,唐源电气,2024-12-31,0
300790,宇瞳光学,2019-12-31,0
300790,宇瞳光学,2020-12-31,0
300790,宇瞳光学,2021-12-31,0
300790,宇瞳光学,2022-12-31,0
300790,宇瞳光学,2023-12-31,0
300790,宇瞳光学,2024-12-31,0
300791,仙乐健康,2019-12-31,0
300791,仙乐健康,2020-12-31,0
300791,仙乐健康,2021-12-31,0
300791,仙乐健康,2022-12-31,0
300791,仙乐健康,2023-12-31,0
300791,仙乐健康,2024-12-31,0
300792,壹网壹创,2019-12-31,0
300792,壹网壹创,2020-12-31,0
300792,壹网壹创,2021-12-31,0
300792,壹网壹创,2022-12-31,0
300792,壹网壹创,2023-12-31,0
300792,壹网壹创,2024-12-31,0
300792,壹网壹创,2025-12-31,0
300793,佳禾智能,2019-12-31,0
300793,佳禾智能,2020-12-31,0
300793,佳禾智能,2021-12-31,0
300793,佳禾智能,2022-12-31,0
300793,佳禾智能,2023-12-31,0
300793,佳禾智能,2024-12-31,0
300795,米奥兰特,2019-12-31,0
300795,米奥会展,2020-12-31,0
300795,*ST 米奥,2021-12-31,1
300795,米奥会展,2022-12-31,0
300795,米奥会展,2023-12-31,0
300795,米奥会展,2024-12-31,0
300795,米奥会展,2025-12-31,0
300796,贝斯美,2019-12-31,0
300796,贝斯美,2020-12-31,0
300796,贝斯美,2021-12-31,0
300796,贝斯美,2022-12-31,0
300796,贝斯美,2023-12-31,0
300796,贝斯美,2024-12-31,0
300797,钢研纳克,2019-12-31,0
300797,钢研纳克,2020-12-31,0
300797,钢研纳克,2021-12-31,0
300797,钢研纳克,2022-12-31,0
300797,钢研纳克,2023-12-31,0
300797,钢研纳克,2024-12-31,0
300798,锦鸡股份,2019-12-31,0
300798,锦鸡股份,2020-12-31,0
300798,锦鸡股份,2021-12-31,0
300798,锦鸡股份,2022-12-31,0
300798,锦鸡股份,2023-12-31,0
300798,锦鸡股份,2024-12-31,0
300799,左江科技,2019-12-31,0
300799,左江科技,2020-12-31,0
300799,左江科技,2021-12-31,0
300799,左江科技,2022-12-31,0
300799,*ST 左江,2023-12-31,1
300800,力合科技,2019-12-31,0
300800,力合科技,2020-12-31,0
300800,力合科技,2021-12-31,0
300800,力合科技,2022-12-31,0
300800,力合科技,2023-12-31,0
300800,力合科技,2024-12-31,0
300801,泰和科技,2019-12-31,0
300801,泰和科技,2020-12-31,0
300801,泰和科技,2021-12-31,0
300801,泰和科技,2022-12-31,0
300801,泰和科技,2023-12-31,0
300801,泰和科技,2024-12-31,0
300802,矩子科技,2019-12-31,0
300802,矩子科技,2020-12-31,0
300802,矩子科技,2021-12-31,0
300802,矩子科技,2022-12-31,0
300802,矩子科技,2023-12-31,0
300802,矩子科技,2024-12-31,0
300803,指南针,2019-12-31,0
300803,指南针,2020-12-31,0
300803,指南针,2021-12-31,0
300803,指南针,2022-12-31,0
300803,指南针,2023-12-31,0
300803,指南针,2024-12-31,0
300803,指南针,2025-12-31,0
300804,广康生化,2023-12-31,0
300804,广康生化,2024-12-31,0
300805,电声股份,2019-12-31,0
300805,电声股份,2020-12-31,0
300805,电声股份,2021-12-31,0
300805,电声股份,2022-12-31,0
300805,电声股份,2023-12-31,0
300805,电声股份,2024-12-31,0
300806,斯迪克,2019-12-31,0
300806,斯迪克,2020-12-31,0
300806,斯迪克,2021-12-31,0
300806,斯迪克,2022-12-31,0
300806,斯迪克,2023-12-31,0
300806,斯迪克,2024-12-31,0
300807,天迈科技,2019-12-31,0
300807,天迈科技,2020-12-31,0
300807,天迈科技,2021-12-31,0
300807,天迈科技,2022-12-31,0
300807,天迈科技,2023-12-31,0
300807,天迈科技,2024-12-31,0
300807,天迈科技,2025-12-31,0
300808,久量股份,2019-12-31,0
300808,久量股份,2020-12-31,0
300808,久量股份,2021-12-31,0
300808,久量股份,2022-12-31,0
300808,久量股份,2023-12-31,0
300808,久量股份,2024-12-31,0
300809,华辰装备,2019-12-31,0
300809,华辰装备,2020-12-31,0
300809,华辰装备,2021-12-31,0
300809,华辰装备,2022-12-31,0
300809,华辰装备,2023-12-31,0
300809,华辰装备,2024-12-31,0
300810,中科海讯,2019-12-31,0
300810,中科海讯,2020-12-31,0
300810,中科海讯,2021-12-31,0
300810,中科海讯,2022-12-31,0
300810,中科海讯,2023-12-31,0
300810,中科海讯,2024-12-31,0
300811,铂科新材,2019-12-31,0
300811,铂科新材,2020-12-31,0
300811,铂科新材,2021-12-31,0
300811,铂科新材,2022-12-31,0
300811,铂科新材,2023-12-31,0
300811,铂科新材,2024-12-31,0
300812,易天股份,2019-12-31,0
300812,易天股份,2020-12-31,0
300812,易天股份,2021-12-31,0
300812,易天股份,2022-12-31,0
300812,易天股份,2023-12-31,0
300812,易天股份,2024-12-31,0
300813,泰林生物,2019-12-31,0
300813,泰林生物,2020-12-31,0
300813,泰林生物,2021-12-31,0
300813,泰林生物,2022-12-31,0
300813,泰林生物,2023-12-31,0
300813,泰林生物,2024-12-31,0
300813,泰林生物,2025-12-31,0
300814,中富电路,2021-12-31,0
300814,中富电路,2022-12-31,0
